"X","Y"
332253.670,7390838.340
332253.970,7390838.540
332255.410,7390838.250
332255.790,7390838.420
332347.520,7390838.460
332348.060,7390838.420
332347.880,7390838.550
332349.330,7390838.530
332373.510,7390838.180
332373.870,7390838.330
332376.970,7390838.460
332376.700,7390838.550
332378.010,7390838.370
332378.380,7390838.540
332378.370,7390838.560
332382.470,7390838.200
332382.640,7390838.340
332219.520,7390838.670
332219.890,7390838.970
332219.850,7390838.740
332254.070,7390838.690
332254.440,7390838.860
332254.690,7390839.000
332256.290,7390838.910
332348.180,7390838.720
332374.530,7390838.640
332374.890,7390838.840
332375.310,7390838.820
332375.510,7390838.780
332375.880,7390839.010
332378.710,7390838.740
332382.180,7390838.630
332382.320,7390838.980
332217.350,7390839.480
332218.940,7390839.590
332219.500,7390839.390
332219.370,7390839.380
332219.390,7390839.580
332254.990,7390839.190
332255.350,7390839.420
332256.890,7390839.130
332257.180,7390839.330
332257.630,7390839.600
332257.310,7390839.550
332381.720,7390839.300
332381.910,7390839.120
332382.180,7390839.410
332382.380,7390839.230
332217.440,7390840.110
332217.950,7390839.690
332218.390,7390840.020
332256.040,7390839.860
332256.450,7390840.110
332257.680,7390839.790
332257.960,7390839.970
332352.370,7390839.770
332352.980,7390839.930
332353.320,7390840.100
332381.660,7390839.910
332381.440,7390839.770
332382.320,7390839.980
332217.090,7390840.200
332218.360,7390840.490
332219.080,7390840.130
332219.040,7390840.320
332219.000,7390840.360
332257.010,7390840.490
332258.510,7390840.180
332258.510,7390840.340
332258.900,7390840.580
332258.810,7390840.380
332353.670,7390840.280
332354.020,7390840.470
332381.930,7390840.250
332217.500,7390840.860
332218.160,7390840.940
332217.970,7390840.650
332218.480,7390840.770
332259.080,7390840.770
332259.530,7390840.830
332259.420,7390840.950
332260.550,7390841.000
332354.350,7390840.640
332354.650,7390840.630
332354.640,7390840.720
332381.770,7390840.860
332381.790,7390840.910
332216.880,7390841.420
332217.930,7390841.230
332218.260,7390841.560
332258.050,7390841.150
332258.750,7390841.600
332260.130,7390841.310
332260.600,7390841.560
332260.490,7390841.480
332355.670,7390841.250
332355.750,7390841.130
332382.100,7390841.320
332216.800,7390841.830
332217.540,7390841.780
332217.230,7390841.830
332260.110,7390842.110
332260.010,7390842.040
332260.610,7390841.830
332260.840,7390841.820
332381.230,7390841.850
332393.100,7390842.100
332394.080,7390841.910
332216.410,7390842.280
332259.700,7390842.460
332260.360,7390842.320
332261.440,7390842.210
332381.050,7390842.500
332381.450,7390842.220
332393.620,7390842.480
332393.950,7390842.610
332393.690,7390842.440
332393.820,7390842.270
332215.500,7390842.900
332215.790,7390842.910
332217.310,7390842.910
332217.490,7390842.920
332259.880,7390842.830
332261.350,7390843.000
332381.170,7390843.080
332380.920,7390842.860
332381.280,7390842.810
332392.540,7390842.940
332393.290,7390843.100
332215.480,7390843.450
332216.550,7390843.450
332216.970,7390843.590
332216.830,7390843.580
332392.910,7390843.210
332393.950,7390843.180
332393.730,7390843.370
332394.330,7390843.210
332394.210,7390843.300
332215.420,7390844.000
332216.290,7390843.830
332216.800,7390843.840
332381.030,7390843.980
332393.290,7390843.650
332393.820,7390844.040
332215.000,7390844.250
332215.920,7390844.370
332216.580,7390844.390
332216.520,7390844.130
332261.660,7390844.340
332363.620,7390844.370
332363.920,7390844.550
332376.010,7390844.250
332376.890,7390844.220
332380.550,7390844.270
332380.700,7390844.230
332394.100,7390844.420
332393.700,7390844.180
332394.060,7390844.210
332394.250,7390844.260
332394.600,7390844.520
332394.470,7390844.460
332214.740,7390845.020
332215.500,7390845.110
332216.160,7390845.110
332216.130,7390844.900
332216.050,7390844.920
332261.810,7390844.940
332364.910,7390844.830
332375.110,7390844.900
332375.690,7390844.740
332380.540,7390845.070
332380.690,7390845.020
332393.480,7390844.650
332394.260,7390845.100
332394.660,7390844.830
332394.690,7390844.660
332394.800,7390844.690
332214.310,7390845.560
332214.800,7390845.220
332215.530,7390845.310
332261.550,7390845.360
332261.650,7390845.400
332359.400,7390845.390
332359.460,7390845.320
332359.310,7390845.480
332359.900,7390845.310
332366.080,7390845.330
332366.350,7390845.460
332366.940,7390845.600
332375.560,7390845.390
332375.960,7390845.240
332376.140,7390845.600
332376.740,7390845.130
332393.920,7390845.570
332394.110,7390845.410
332394.170,7390845.500
332395.130,7390845.600
332395.240,7390845.210
332214.370,7390845.880
332215.820,7390845.870
332260.630,7390845.940
332260.480,7390845.910
332260.900,7390846.090
332260.850,7390846.100
332261.410,7390845.750
332261.200,7390845.930
332261.960,7390846.040
332359.920,7390845.780
332367.550,7390845.980
332367.320,7390845.890
332374.950,7390845.880
332380.870,7390845.900
332394.220,7390845.970
332394.530,7390845.680
332394.960,7390846.100
332394.910,7390845.890
332395.360,7390845.820
332395.520,7390845.910
332395.910,7390845.930
332213.820,7390846.440
332213.760,7390846.250
332215.250,7390846.440
332215.330,7390846.220
332261.140,7390846.190
332261.060,7390846.180
332260.980,7390846.420
332260.850,7390846.170
332261.340,7390846.160
332262.460,7390846.430
332263.530,7390846.570
332375.680,7390846.420
332213.890,7390846.860
332214.880,7390846.900
332214.790,7390846.910
332216.270,7390846.990
332261.150,7390846.810
332261.550,7390846.650
332261.930,7390846.690
332262.780,7390846.620
332263.270,7390846.800
332374.900,7390846.830
332374.830,7390847.090
332394.610,7390847.010
332394.960,7390847.010
332394.840,7390846.680
332396.090,7390846.670
332396.650,7390846.790
332397.190,7390847.060
332212.850,7390847.300
332214.010,7390847.380
332260.760,7390847.330
332261.060,7390847.580
332262.680,7390847.350
332262.930,7390847.350
332262.870,7390847.300
332370.540,7390847.120
332370.870,7390847.340
332371.320,7390847.470
332374.520,7390847.230
332379.980,7390847.240
332379.780,7390847.560
332379.830,7390847.450
332380.200,7390847.280
332396.890,7390847.560
332465.860,7390847.530
332465.920,7390847.520
332465.960,7390847.540
332212.620,7390847.770
332213.930,7390847.840
332261.030,7390847.880
332263.370,7390847.710
332264.060,7390848.080
332371.620,7390847.660
332371.770,7390847.800
332374.860,7390847.680
332379.410,7390848.090
332379.700,7390847.920
332466.080,7390847.640
332466.080,7390847.620
332213.660,7390848.310
332214.010,7390848.210
332260.700,7390848.290
332373.630,7390848.450
332379.220,7390848.470
332379.530,7390848.260
332379.860,7390848.190
332398.190,7390848.580
332551.800,7390848.350
332212.340,7390848.930
332260.460,7390848.810
332266.170,7390848.800
332266.400,7390848.830
332359.770,7390848.620
332360.300,7390848.790
332360.340,7390848.850
332398.860,7390848.920
332399.200,7390849.080
332549.960,7390849.090
332552.560,7390848.920
332552.760,7390848.900
332212.490,7390849.370
332212.950,7390849.200
332213.340,7390849.590
332213.700,7390849.140
332266.000,7390849.500
332374.550,7390849.240
332379.640,7390849.270
332399.230,7390849.280
332549.220,7390849.450
332549.210,7390849.300
332553.160,7390849.150
332211.260,7390850.110
332212.130,7390849.850
332374.650,7390849.860
332374.800,7390849.930
332374.930,7390849.970
332399.920,7390849.780
332400.240,7390849.990
332549.770,7390849.640
332211.120,7390850.420
332211.560,7390850.470
332258.230,7390850.550
332266.650,7390850.280
332375.220,7390850.290
332400.570,7390850.210
332400.910,7390850.450
332549.340,7390850.590
332211.040,7390850.950
332212.200,7390850.960
332266.320,7390850.950
332378.880,7390850.800
332400.830,7390850.720
332401.120,7390850.840
332401.390,7390851.040
332401.240,7390850.660
332548.500,7390850.630
332210.290,7390851.610
332211.140,7390851.530
332211.240,7390851.230
332211.740,7390851.590
332258.050,7390851.240
332258.870,7390851.360
332259.360,7390851.380
332375.370,7390851.380
332375.870,7390851.540
332378.700,7390851.500
332379.370,7390851.310
332401.480,7390851.360
332402.020,7390851.450
332401.750,7390851.320
332210.740,7390852.090
332212.070,7390851.620
332257.710,7390852.100
332375.740,7390851.830
332402.370,7390851.700
332402.700,7390851.930
332209.790,7390852.330
332210.280,7390852.460
332211.140,7390852.160
332211.200,7390852.470
332378.590,7390852.540
332404.890,7390852.190
332209.680,7390852.720
332209.830,7390853.000
332210.520,7390852.690
332211.140,7390852.930
332210.870,7390852.870
332258.380,7390852.740
332258.420,7390852.830
332375.970,7390852.780
332376.250,7390852.810
332377.920,7390852.770
332378.890,7390852.760
332403.710,7390852.710
332210.750,7390853.260
332211.320,7390853.140
332257.080,7390853.340
332257.240,7390853.220
332257.220,7390853.160
332376.130,7390853.160
332376.280,7390853.250
332403.940,7390853.480
332209.400,7390853.920
332210.180,7390854.100
332209.710,7390853.720
332210.300,7390853.820
332210.860,7390853.680
332211.440,7390853.830
332256.670,7390853.760
332256.710,7390853.990
332257.510,7390854.030
332377.580,7390853.940
332377.940,7390853.970
332404.660,7390853.860
332404.430,7390853.700
332405.120,7390853.870
332404.840,7390853.720
332405.040,7390854.070
332404.740,7390853.900
332208.930,7390854.580
332209.000,7390854.140
332209.460,7390854.150
332210.260,7390854.390
332210.390,7390854.570
332256.900,7390854.460
332376.390,7390854.150
332376.860,7390854.170
332378.190,7390854.490
332404.650,7390854.140
332405.060,7390854.370
332405.410,7390854.240
332405.330,7390854.450
332405.360,7390854.500
332405.790,7390854.560
332405.710,7390854.560
332208.450,7390854.710
332209.280,7390854.800
332209.770,7390854.700
332210.420,7390854.710
332210.500,7390854.830
332210.790,7390854.710
332377.530,7390854.790
332405.670,7390854.690
332406.100,7390854.740
332406.050,7390854.810
332406.720,7390855.110
332208.460,7390855.490
332209.630,7390855.440
332209.500,7390855.250
332256.150,7390855.210
332257.040,7390855.550
332377.210,7390855.580
332378.120,7390855.390
332406.500,7390855.130
332406.340,7390855.170
332406.970,7390855.380
332407.300,7390855.600
332407.920,7390855.590
332208.530,7390855.900
332209.490,7390855.740
332209.360,7390855.710
332209.810,7390855.960
332210.190,7390855.820
332256.180,7390855.960
332256.420,7390856.040
332257.210,7390855.760
332377.030,7390855.680
332377.680,7390856.000
332377.790,7390855.710
332379.180,7390855.730
332378.900,7390855.740
332379.510,7390855.960
332379.900,7390855.980
332380.180,7390856.090
332407.000,7390855.630
332407.330,7390855.840
332407.830,7390855.640
332060.360,7390856.160
332207.590,7390856.580
332207.600,7390856.190
332208.190,7390856.420
332208.970,7390856.280
332209.490,7390856.410
332209.500,7390856.170
332255.400,7390856.570
332256.450,7390856.510
332378.110,7390856.380
332380.570,7390856.130
332381.560,7390856.370
332381.790,7390856.140
332382.730,7390856.380
332383.010,7390856.490
332382.690,7390856.530
332383.310,7390856.610
332407.080,7390856.430
332407.460,7390856.280
332407.250,7390856.340
332408.390,7390856.160
332059.730,7390856.970
332061.320,7390856.830
332061.770,7390856.840
332207.340,7390856.950
332207.930,7390856.760
332255.770,7390856.800
332377.490,7390857.020
332377.880,7390856.880
332407.750,7390856.660
332408.100,7390857.050
332408.380,7390856.960
332060.960,7390857.120
332207.010,7390857.260
332254.870,7390857.530
332255.330,7390857.540
332255.430,7390857.540
332255.890,7390857.450
332255.980,7390857.240
332256.250,7390857.320
332377.090,7390857.600
332377.080,7390857.520
332377.840,7390857.380
332393.640,7390857.310
332408.880,7390857.480
332409.010,7390857.600
332061.770,7390857.810
332206.630,7390857.860
332207.300,7390857.680
332208.670,7390857.700
332254.910,7390858.080
332255.990,7390858.090
332376.790,7390857.830
332377.410,7390857.890
332377.730,7390857.700
332392.890,7390857.980
332409.620,7390857.970
332409.330,7390857.810
332569.140,7390857.680
332569.400,7390857.670
332569.810,7390858.110
332570.330,7390857.820
332206.490,7390858.390
332206.720,7390858.360
332207.820,7390858.270
332255.000,7390858.410
332255.530,7390858.330
332255.430,7390858.150
332393.320,7390858.160
332393.580,7390858.470
332409.970,7390858.230
332410.270,7390858.410
332571.040,7390858.570
332206.280,7390858.670
332207.300,7390858.940
332207.750,7390859.040
332254.510,7390858.630
332255.560,7390859.010
332394.090,7390858.800
332394.510,7390859.060
332410.630,7390858.680
332410.950,7390858.900
332411.270,7390859.110
332570.070,7390858.890
332570.600,7390858.830
332205.760,7390859.370
332206.430,7390859.370
332206.770,7390859.590
332207.580,7390859.610
332207.350,7390859.210
332254.770,7390859.440
332255.270,7390859.600
332376.670,7390859.120
332377.090,7390859.600
332394.890,7390859.350
332411.180,7390859.440
332207.270,7390859.830
332207.810,7390859.960
332254.350,7390859.880
332254.290,7390859.950
332254.740,7390859.980
332255.210,7390859.700
332376.760,7390859.730
332376.880,7390859.880
332376.970,7390859.760
332377.420,7390859.840
332395.860,7390859.970
332411.490,7390859.730
332411.900,7390859.970
332411.830,7390859.870
332205.040,7390860.330
332205.980,7390860.390
332205.920,7390860.140
332206.390,7390860.520
332207.860,7390860.170
332254.190,7390860.470
332396.170,7390860.160
332412.460,7390860.280
332412.220,7390860.120
332412.810,7390860.540
332204.970,7390860.700
332205.430,7390861.060
332205.780,7390860.680
332207.160,7390861.020
332252.700,7390861.010
332253.670,7390860.820
332253.870,7390860.890
332376.820,7390860.940
332376.930,7390861.040
332377.310,7390860.960
332377.510,7390860.920
332396.600,7390860.780
332396.930,7390861.010
332412.590,7390860.630
332413.290,7390860.980
332204.570,7390861.530
332206.150,7390861.440
332205.780,7390861.290
332253.590,7390861.490
332254.080,7390861.390
332253.760,7390861.330
332254.380,7390861.150
332078.130,7390862.050
332204.180,7390861.820
332205.420,7390861.820
332253.180,7390861.690
332253.650,7390861.630
332253.660,7390861.790
332254.010,7390861.840
332376.570,7390861.880
332376.910,7390861.850
332076.590,7390862.230
332077.190,7390862.570
332078.320,7390862.450
332204.230,7390862.420
332204.780,7390862.400
332205.710,7390862.270
332253.180,7390862.260
332376.410,7390862.280
332376.580,7390862.260
332377.060,7390862.380
332414.910,7390862.510
332077.170,7390862.730
332078.030,7390862.900
332079.640,7390862.960
332204.490,7390863.050
332253.720,7390862.810
332376.330,7390862.970
332376.540,7390863.000
332376.820,7390862.750
332415.540,7390862.910
332077.750,7390863.190
332079.030,7390863.520
332079.560,7390863.340
332080.000,7390863.160
332158.930,7390863.370
332203.410,7390863.180
332204.110,7390863.540
332253.330,7390863.520
332415.800,7390863.200
332416.250,7390863.460
332416.500,7390863.540
332078.880,7390863.840
332079.440,7390864.080
332079.510,7390863.790
332081.150,7390863.820
332081.430,7390863.990
332204.090,7390863.690
332252.500,7390864.000
332376.130,7390863.960
332376.730,7390863.750
332400.460,7390864.040
332416.130,7390863.630
332416.480,7390863.810
332416.860,7390864.020
332416.770,7390864.060
332079.610,7390864.120
332079.920,7390864.230
332081.880,7390864.220
332081.900,7390864.210
332082.280,7390864.360
332159.180,7390864.180
332159.260,7390864.370
332203.360,7390864.510
332204.120,7390864.250
332203.720,7390864.280
332252.560,7390864.450
332253.040,7390864.320
332400.800,7390864.210
332401.260,7390864.480
332417.100,7390864.300
332417.400,7390864.210
332417.410,7390864.490
332081.290,7390864.980
332082.150,7390865.000
332083.300,7390864.940
332083.880,7390864.780
332083.900,7390865.090
332084.190,7390864.990
332084.950,7390865.060
332159.070,7390864.670
332159.010,7390864.820
332202.240,7390865.090
332202.710,7390864.650
332204.020,7390864.870
332251.750,7390864.780
332252.200,7390864.670
332252.550,7390864.790
332252.260,7390864.850
332401.540,7390864.910
332402.010,7390865.080
332418.040,7390864.890
332081.610,7390865.190
332082.360,7390865.420
332082.730,7390865.600
332084.040,7390865.340
332084.510,7390865.190
332202.940,7390865.450
332203.370,7390865.280
332251.950,7390865.260
332251.990,7390865.220
332252.210,7390865.600
332252.300,7390865.570
332376.320,7390865.140
332376.520,7390865.600
332376.880,7390865.240
332418.690,7390865.320
332419.040,7390865.600
332202.040,7390865.950
332202.390,7390865.700
332203.570,7390866.020
332203.520,7390865.820
332251.680,7390865.710
332376.090,7390865.950
332376.650,7390865.740
332378.190,7390865.970
332418.570,7390865.750
332418.950,7390865.960
332419.340,7390865.770
332419.220,7390866.070
332049.880,7390865.930
332083.950,7390866.190
332084.100,7390866.270
332084.240,7390866.340
332147.720,7390866.550
332201.700,7390866.370
332202.100,7390866.540
332203.110,7390866.490
332203.540,7390866.480
332203.440,7390866.320
332250.940,7390866.450
332251.530,7390866.160
332251.460,7390866.510
332252.010,7390866.560
332376.260,7390866.570
332419.650,7390866.510
332419.300,7390866.420
332419.520,7390866.210
332420.290,7390866.380
332421.110,7390866.340
332421.230,7390866.500
332048.970,7390866.390
332050.190,7390866.150
332050.510,7390866.350
332050.840,7390866.550
332051.490,7390866.960
332148.040,7390866.720
332148.430,7390866.900
332148.410,7390866.960
332202.870,7390867.090
332202.760,7390866.900
332203.430,7390866.870
332203.190,7390866.680
332251.490,7390867.090
332376.210,7390866.700
332376.320,7390866.620
332376.920,7390866.870
332419.660,7390866.620
332420.000,7390866.770
332420.260,7390866.720
332420.300,7390866.940
332421.390,7390866.900
332421.920,7390867.040
332049.160,7390866.840
332049.380,7390866.820
332049.640,7390866.930
332049.540,7390866.750
332050.140,7390867.060
332051.160,7390866.750
332148.980,7390867.280
332148.690,7390867.120
332149.340,7390867.450
332201.420,7390867.440
332201.920,7390867.270
332202.650,7390867.220
332202.790,7390867.420
332250.540,7390867.290
332250.810,7390867.500
332251.040,7390867.370
332420.640,7390867.420
332420.880,7390867.210
332420.700,7390867.140
332050.140,7390867.440
332050.170,7390867.240
332050.630,7390867.520
332050.500,7390867.270
332050.930,7390867.480
332051.170,7390867.570
332051.590,7390867.900
332200.960,7390867.620
332200.960,7390867.910
332201.500,7390867.730
332250.550,7390867.670
332375.760,7390868.020
332375.980,7390867.770
332375.930,7390868.010
332376.010,7390867.900
332376.350,7390867.780
332421.590,7390867.820
332422.170,7390868.040
332421.910,7390868.020
332049.570,7390867.800
332049.790,7390867.970
332050.470,7390867.640
332051.160,7390867.630
332052.010,7390868.290
332052.540,7390868.550
332052.400,7390868.320
332052.780,7390868.520
332158.960,7390868.330
332200.680,7390868.220
332202.150,7390868.340
332202.020,7390868.150
332202.030,7390868.440
332202.530,7390868.410
332250.220,7390868.360
332250.630,7390868.430
332250.870,7390868.600
332375.810,7390868.480
332376.010,7390868.500
332376.040,7390868.330
332376.360,7390868.320
332421.930,7390868.290
332050.110,7390868.180
332050.440,7390868.380
332050.460,7390868.300
332051.000,7390868.610
332050.760,7390868.580
332051.670,7390868.980
332053.010,7390868.660
332053.430,7390869.070
332053.200,7390868.930
332053.290,7390868.830
332053.620,7390869.010
332158.280,7390868.690
332200.590,7390869.070
332201.040,7390868.720
332201.400,7390868.780
332249.990,7390868.770
332249.750,7390868.900
332250.230,7390869.000
332251.180,7390868.840
332376.150,7390868.890
332422.870,7390868.860
332423.190,7390869.090
332423.210,7390868.920
332423.750,7390869.080
332051.080,7390868.790
332052.070,7390869.180
332052.400,7390869.370
332052.740,7390869.550
332054.180,7390869.480
332053.980,7390869.200
332054.590,7390869.550
332054.290,7390869.380
332157.950,7390869.330
332200.560,7390869.550
332200.800,7390869.390
332201.310,7390869.420
332201.790,7390869.270
332375.750,7390869.470
332376.110,7390869.470
332376.390,7390869.260
332423.530,7390869.140
332424.070,7390869.280
332423.840,7390869.540
332424.390,7390869.490
332052.950,7390869.680
332053.190,7390869.830
332053.650,7390870.060
332054.830,7390869.850
332054.900,7390869.870
332054.990,7390869.750
332055.320,7390870.100
332055.370,7390869.870
332055.310,7390869.940
332057.110,7390870.010
332157.530,7390870.020
332157.830,7390869.740
332199.590,7390870.070
332199.940,7390870.030
332249.980,7390869.790
332249.700,7390869.690
332250.050,7390870.020
332375.510,7390869.690
332376.140,7390869.980
332423.520,7390869.770
332424.490,7390869.980
332425.060,7390869.970
332053.940,7390870.230
332054.210,7390870.390
332054.640,7390870.610
332055.560,7390870.270
332055.670,7390870.130
332055.880,7390870.480
332056.010,7390870.290
332056.300,7390870.480
332057.450,7390870.210
332057.680,7390870.220
332057.770,7390870.410
332157.620,7390870.300
332157.980,7390870.470
332200.030,7390870.450
332200.010,7390870.340
332200.400,7390870.590
332201.740,7390870.240
332375.650,7390870.550
332375.710,7390870.550
332424.100,7390870.290
332424.600,7390870.330
332424.440,7390870.470
332424.940,7390870.510
332054.920,7390870.770
332055.230,7390870.940
332056.540,7390870.880
332056.510,7390870.620
332056.650,7390870.710
332056.970,7390871.040
332056.980,7390870.910
332059.120,7390871.020
332157.430,7390870.650
332157.750,7390870.770
332199.150,7390870.640
332199.420,7390870.900
332199.820,7390870.990
332200.530,7390871.100
332200.810,7390871.000
332200.980,7390870.650
332200.960,7390870.700
332375.740,7390871.080
332376.200,7390870.970
332425.550,7390871.050
332425.220,7390870.630
332057.530,7390871.490
332057.670,7390871.430
332057.380,7390871.260
332057.650,7390871.230
332057.830,7390871.350
332058.270,7390871.580
332199.560,7390871.420
332199.970,7390871.450
332200.510,7390871.550
332200.440,7390871.570
332375.490,7390871.420
332375.470,7390871.170
332375.700,7390871.270
332057.080,7390871.990
332056.850,7390871.840
332057.200,7390872.040
332058.020,7390871.620
332058.490,7390872.110
332058.550,7390871.890
332058.670,7390871.790
332058.830,7390872.060
332058.950,7390871.950
332060.820,7390871.970
332198.650,7390871.860
332198.650,7390871.680
332198.910,7390872.030
332198.970,7390871.760
332340.820,7390871.800
332375.350,7390872.110
332426.070,7390871.700
332426.410,7390871.960
332057.520,7390872.250
332057.850,7390872.400
332059.340,7390872.270
332059.650,7390872.490
332059.280,7390872.140
332059.910,7390872.490
332059.690,7390872.350
332061.530,7390872.370
332061.880,7390872.570
332198.400,7390872.590
332199.490,7390872.410
332199.700,7390872.390
332375.550,7390872.140
332375.690,7390872.440
332427.040,7390872.340
332427.370,7390872.590
332428.310,7390872.470
332058.170,7390872.650
332058.500,7390872.850
332059.990,7390872.680
332059.940,7390872.670
332060.600,7390872.870
332062.330,7390872.800
332062.690,7390872.990
332199.030,7390873.010
332198.730,7390872.710
332199.840,7390872.780
332199.740,7390872.940
332199.880,7390872.620
332341.820,7390873.020
332345.300,7390872.640
332375.530,7390873.000
332427.660,7390872.960
332428.950,7390872.910
332429.270,7390873.110
332429.430,7390873.060
332061.310,7390873.500
332061.610,7390873.440
332061.370,7390873.290
332063.400,7390873.400
332063.640,7390873.610
332198.280,7390873.500
332198.270,7390873.280
332199.520,7390873.250
332199.420,7390873.470
332199.760,7390873.430
332344.680,7390873.130
332345.020,7390873.360
332345.340,7390873.570
332375.110,7390873.250
332375.320,7390873.280
332375.590,7390873.280
332428.040,7390873.170
332428.330,7390873.220
332429.600,7390873.370
332060.090,7390873.660
332061.620,7390873.710
332061.940,7390873.920
332062.040,7390873.660
332062.390,7390873.860
332062.840,7390874.080
332063.970,7390873.810
332064.290,7390874.020
332197.290,7390874.090
332198.100,7390873.780
332198.400,7390873.770
332199.090,7390874.030
332198.830,7390873.630
332248.050,7390873.670
332345.330,7390873.700
332375.170,7390873.870
332375.250,7390873.860
332375.520,7390873.910
332428.750,7390873.730
332428.970,7390873.660
332429.360,7390874.110
332062.610,7390874.320
332062.270,7390874.120
332062.940,7390874.520
332063.110,7390874.250
332063.480,7390874.490
332063.710,7390874.600
332197.440,7390874.380
332198.600,7390874.140
332198.940,7390874.310
332199.250,7390874.260
332246.960,7390874.170
332247.680,7390874.510
332247.860,7390874.270
332248.140,7390874.600
332428.720,7390874.560
332428.990,7390874.470
332429.740,7390874.310
332430.260,7390874.520
332064.170,7390874.830
332064.300,7390874.990
332064.530,7390875.030
332197.260,7390874.930
332198.030,7390875.040
332198.680,7390874.980
332198.860,7390874.830
332247.600,7390874.940
332345.630,7390874.950
332345.950,7390875.080
332346.390,7390874.650
332375.040,7390874.870
332375.160,7390874.810
332375.350,7390874.700
332375.680,7390874.650
332413.630,7390874.770
332413.840,7390874.910
332414.320,7390875.070
332428.470,7390874.780
332428.230,7390875.040
332428.490,7390874.630
332430.130,7390874.890
332430.440,7390875.070
332064.230,7390875.220
332064.610,7390875.380
332064.250,7390875.180
332064.910,7390875.590
332064.700,7390875.210
332064.880,7390875.220
332065.300,7390875.560
332065.540,7390875.590
332066.690,7390875.220
332067.240,7390875.510
332196.850,7390875.430
332197.510,7390875.560
332197.830,7390875.290
332197.870,7390875.400
332198.350,7390875.180
332198.420,7390875.230
332198.700,7390875.420
332247.270,7390875.420
332374.990,7390875.330
332414.600,7390875.420
332431.070,7390875.460
332064.380,7390876.010
332065.080,7390875.660
332065.340,7390875.790
332065.380,7390875.770
332065.310,7390875.770
332065.890,7390876.070
332065.870,7390875.880
332066.200,7390876.080
332067.410,7390875.630
332067.890,7390875.880
332068.200,7390876.060
332196.360,7390875.990
332196.920,7390875.770
332197.880,7390876.050
332247.260,7390875.950
332374.940,7390875.930
332375.440,7390875.960
332375.920,7390875.790
332414.940,7390875.680
332427.480,7390875.860
332431.390,7390875.700
332432.030,7390876.110
332432.190,7390875.670
332432.780,7390876.060
332064.860,7390876.260
332065.400,7390876.550
332065.190,7390876.460
332066.040,7390876.130
332066.500,7390876.400
332066.590,7390876.450
332066.240,7390876.260
332066.520,7390876.290
332066.640,7390876.190
332066.910,7390876.600
332067.000,7390876.390
332067.270,7390876.550
332068.630,7390876.240
332069.120,7390876.600
332195.990,7390876.280
332197.610,7390876.540
332198.100,7390876.210
332375.180,7390876.420
332375.190,7390876.570
332432.100,7390876.470
332432.360,7390876.350
332433.090,7390876.250
332065.520,7390876.660
332065.590,7390876.640
332065.850,7390876.870
332066.020,7390876.850
332066.480,7390877.080
332067.680,7390877.010
332067.680,7390876.770
332068.050,7390876.980
332068.340,7390877.070
332069.670,7390876.870
332195.520,7390876.940
332195.890,7390876.940
332197.620,7390876.730
332374.820,7390876.890
332374.730,7390876.830
332375.040,7390876.760
332432.430,7390876.870
332432.820,7390876.850
332066.570,7390877.180
332066.830,7390877.320
332066.970,7390877.370
332067.400,7390877.590
332068.160,7390877.250
332068.500,7390877.510
332068.400,7390877.250
332068.450,7390877.160
332068.480,7390877.200
332068.890,7390877.470
332069.070,7390877.490
332069.080,7390877.570
332069.360,7390877.600
332070.380,7390877.270
332070.840,7390877.510
332195.350,7390877.240
332195.850,7390877.340
332196.740,7390877.230
332375.140,7390877.360
332375.070,7390877.540
332433.190,7390877.280
332067.800,7390877.750
332068.080,7390877.930
332068.230,7390878.000
332068.830,7390877.720
332069.140,7390877.920
332069.260,7390877.690
332069.420,7390877.770
332069.570,7390877.730
332069.960,7390878.050
332069.780,7390877.840
332070.250,7390878.060
332194.880,7390878.110
332195.680,7390877.970
332196.570,7390877.680
332197.020,7390877.810
332196.700,7390877.860
332374.970,7390877.850
332412.970,7390877.960
332412.760,7390877.640
332433.840,7390877.870
332434.910,7390878.020
332435.200,7390878.100
332068.640,7390878.270
332068.620,7390878.190
332068.960,7390878.470
332070.170,7390878.150
332070.530,7390878.360
332070.570,7390878.360
332070.820,7390878.570
332070.960,7390878.570
332194.870,7390878.570
332196.040,7390878.350
332196.530,7390878.490
332196.550,7390878.450
332374.910,7390878.470
332434.810,7390878.540
332447.820,7390878.490
332069.310,7390878.730
332070.780,7390878.950
332071.180,7390878.770
332194.360,7390879.000
332195.080,7390878.920
332195.590,7390879.030
332196.820,7390878.800
332375.020,7390879.070
332435.130,7390878.760
332435.450,7390878.970
332068.050,7390879.170
332068.450,7390879.320
332194.230,7390879.210
332194.380,7390879.420
332196.040,7390879.380
332195.770,7390879.210
332196.350,7390879.480
332374.700,7390879.590
332436.080,7390879.380
332069.120,7390879.680
332068.800,7390879.780
332069.290,7390879.770
332071.160,7390879.750
332193.930,7390879.830
332195.330,7390879.730
332196.120,7390879.620
332374.470,7390879.720
332374.750,7390879.880
332436.480,7390880.030
332068.270,7390880.570
332068.560,7390880.450
332069.790,7390880.350
332194.340,7390880.230
332195.230,7390880.340
332195.870,7390880.340
332195.770,7390880.500
332374.630,7390880.350
332437.120,7390880.450
332449.600,7390880.170
332450.590,7390880.600
332451.000,7390880.590
332193.630,7390881.060
332193.900,7390880.710
332194.630,7390881.050
332195.450,7390880.680
332374.320,7390880.700
332374.570,7390881.050
332374.640,7390880.670
332374.860,7390880.760
332437.750,7390880.850
332438.070,7390881.110
