"X","Y"
331709.090,7382381.280
331709.590,7382381.040
331709.820,7382381.130
331711.110,7382381.190
331711.560,7382380.890
331755.830,7382381.230
331927.230,7382381.330
331928.060,7382381.290
331927.630,7382381.030
332022.840,7382381.310
332023.180,7382381.140
332023.740,7382381.010
332024.250,7382381.150
332025.040,7382381.180
332027.310,7382381.020
332108.480,7382381.110
332108.280,7382381.010
332108.360,7382380.980
332109.040,7382381.370
332108.750,7382381.070
332108.650,7382381.010
332109.150,7382381.290
331686.470,7382381.480
331686.940,7382381.630
331686.980,7382381.600
331706.000,7382381.720
331705.920,7382381.470
331706.310,7382381.450
331706.510,7382381.710
331707.900,7382381.770
331708.440,7382381.550
331708.800,7382381.560
331708.610,7382381.700
331709.870,7382381.620
331755.760,7382381.780
331756.160,7382381.420
331815.140,7382381.540
331815.390,7382381.580
331927.570,7382381.460
331927.150,7382381.600
331927.760,7382381.630
332023.980,7382381.780
332023.830,7382381.410
332023.920,7382381.810
332024.120,7382381.570
332024.340,7382381.810
332025.150,7382381.800
332025.590,7382381.800
332025.580,7382381.730
332026.550,7382381.500
332109.050,7382381.430
332109.530,7382381.690
332109.130,7382381.820
332109.830,7382381.730
331686.290,7382382.260
331686.920,7382381.930
331686.590,7382382.350
331687.340,7382382.140
331687.370,7382382.320
331704.050,7382382.260
331704.520,7382382.250
331704.510,7382382.020
331704.890,7382382.130
331706.000,7382381.940
331706.850,7382382.350
331707.730,7382381.960
331716.400,7382382.140
331814.680,7382382.330
331815.480,7382382.310
331815.180,7382382.160
332022.730,7382382.080
332023.550,7382382.070
332024.060,7382381.990
332024.190,7382382.080
332024.520,7382382.080
332024.270,7382382.320
332024.230,7382382.340
332024.580,7382381.890
332024.840,7382382.300
332025.490,7382382.180
332025.540,7382382.050
332109.720,7382382.030
332110.540,7382382.320
332111.840,7382382.220
331686.320,7382382.570
331686.820,7382382.570
331687.410,7382382.420
331687.440,7382382.650
331703.650,7382382.530
331705.900,7382382.580
331706.330,7382382.440
331707.040,7382382.860
331707.470,7382382.740
331814.990,7382382.450
331815.540,7382382.840
331815.320,7382382.760
331815.830,7382382.520
331927.520,7382382.650
331927.940,7382382.640
331928.100,7382382.740
331928.220,7382382.810
332023.770,7382382.700
332023.970,7382382.650
332023.860,7382382.520
332024.210,7382382.590
332024.120,7382382.790
332025.010,7382382.780
332025.400,7382382.770
332109.950,7382382.460
332110.420,7382382.790
331686.030,7382383.050
331686.650,7382383.150
331702.460,7382383.280
331702.450,7382383.040
331702.760,7382383.040
331704.090,7382383.330
331704.950,7382383.080
331704.900,7382383.140
331705.400,7382382.940
331706.850,7382382.910
331815.510,7382383.180
331815.630,7382383.230
331815.970,7382383.150
331816.240,7382383.290
331928.470,7382383.140
332023.250,7382383.060
332023.860,7382383.000
332023.840,7382382.980
332025.110,7382383.020
332110.930,7382382.920
332111.060,7382382.950
332110.890,7382383.170
332111.440,7382383.140
331686.350,7382383.470
331687.190,7382383.720
331700.650,7382383.800
331701.120,7382383.580
331701.480,7382383.540
331751.490,7382383.680
331751.280,7382383.620
331815.410,7382383.430
331815.620,7382383.500
331815.670,7382383.420
331928.000,7382383.460
332112.040,7382383.710
332111.750,7382383.730
332111.730,7382383.580
331687.990,7382384.300
331688.120,7382384.210
331699.400,7382384.330
331699.950,7382384.320
331700.020,7382384.270
331700.710,7382384.080
331702.430,7382384.110
331702.910,7382383.890
331702.780,7382383.980
331704.360,7382383.950
331715.680,7382383.950
331816.100,7382384.340
331816.230,7382384.250
331816.250,7382384.000
331928.070,7382384.310
331928.010,7382384.090
331928.370,7382384.010
331928.480,7382384.070
332024.400,7382384.150
332112.010,7382384.050
332111.770,7382384.060
332111.930,7382384.090
332112.290,7382384.030
331614.340,7382384.700
331614.710,7382384.620
331687.930,7382384.510
331688.430,7382384.690
331698.680,7382384.780
331699.320,7382384.400
331701.070,7382384.640
331701.190,7382384.590
331703.140,7382384.540
331816.440,7382384.830
331928.460,7382384.770
331999.490,7382384.850
332024.820,7382384.840
332024.700,7382384.450
332025.100,7382384.750
332112.760,7382384.580
332112.830,7382384.760
332113.270,7382384.750
331613.840,7382384.900
331613.830,7382385.020
331615.820,7382384.950
331615.670,7382385.380
331688.780,7382385.250
331697.510,7382385.130
331697.970,7382385.080
331699.490,7382385.310
331750.900,7382385.020
331751.080,7382385.220
331815.490,7382385.140
331815.770,7382385.110
331815.710,7382385.010
331928.000,7382385.380
331928.480,7382385.320
331928.360,7382384.930
331928.680,7382385.310
331996.850,7382385.160
331997.280,7382385.150
331997.350,7382385.220
331997.330,7382385.230
331997.340,7382385.250
331997.690,7382385.210
331998.530,7382385.110
331998.780,7382384.990
331998.810,7382384.940
331999.410,7382385.170
331999.690,7382384.940
332023.590,7382385.200
332024.800,7382385.160
332025.430,7382384.910
332113.400,7382384.990
332113.640,7382384.910
332113.770,7382385.180
331611.900,7382385.780
331612.090,7382385.830
331612.570,7382385.520
331612.930,7382385.450
331612.920,7382385.630
331615.440,7382385.470
331616.310,7382385.850
331688.070,7382385.470
331688.480,7382385.460
331688.990,7382385.470
331694.490,7382385.880
331695.380,7382385.800
331695.930,7382385.880
331696.330,7382385.640
331696.310,7382385.690
331696.600,7382385.700
331696.720,7382385.810
331698.490,7382385.830
331698.990,7382385.630
331698.890,7382385.660
331699.260,7382385.570
331815.980,7382385.450
332024.910,7382385.680
332025.310,7382385.630
332113.560,7382385.570
332113.770,7382385.520
331612.240,7382386.160
331612.130,7382386.360
331612.410,7382386.030
331616.450,7382385.970
331688.800,7382386.200
331688.590,7382385.960
331689.480,7382386.270
331689.280,7382386.020
331689.580,7382386.090
331689.960,7382386.110
331690.950,7382386.150
331691.290,7382386.220
331691.590,7382386.340
331693.020,7382386.240
331693.760,7382386.320
331694.170,7382386.110
331694.510,7382386.090
331694.700,7382386.050
331694.700,7382386.270
331695.030,7382386.060
331695.330,7382386.250
331696.000,7382385.990
331695.600,7382385.970
331697.280,7382386.320
331697.610,7382386.060
331699.020,7382386.110
331816.800,7382386.360
331928.310,7382386.010
331928.800,7382386.280
331928.920,7382386.360
331929.090,7382385.890
332025.410,7382386.270
332114.800,7382386.300
332114.930,7382386.350
332115.090,7382386.230
331616.430,7382386.800
331616.140,7382386.490
331616.920,7382386.620
331689.000,7382386.540
331689.300,7382386.870
331689.170,7382386.820
331689.840,7382386.650
331689.950,7382386.750
331690.080,7382386.570
331690.290,7382386.710
331691.460,7382386.880
331692.000,7382386.590
331692.290,7382386.780
331694.890,7382386.420
331695.170,7382386.600
331695.350,7382386.670
331695.210,7382386.810
331695.950,7382386.740
331696.240,7382386.620
331697.810,7382386.820
331698.230,7382386.530
331816.110,7382386.880
331816.080,7382386.750
331928.300,7382386.450
331929.030,7382386.420
332024.690,7382386.630
332025.430,7382386.410
332025.260,7382386.870
332025.990,7382386.490
332115.040,7382386.430
332115.390,7382386.630
332115.210,7382386.510
332115.950,7382386.740
331616.520,7382387.180
331616.870,7382387.110
331617.290,7382387.350
331617.110,7382387.280
331688.060,7382387.260
331688.920,7382387.240
331688.830,7382387.000
331688.660,7382386.990
331689.380,7382386.930
331689.760,7382386.910
331690.060,7382387.310
331690.040,7382387.280
331690.210,7382387.180
331690.110,7382387.370
331690.720,7382386.940
331690.630,7382387.150
331691.980,7382387.160
331692.980,7382387.070
331693.480,7382387.080
331693.940,7382387.070
331694.240,7382387.010
331694.720,7382387.010
331694.620,7382386.970
331695.530,7382387.050
331695.470,7382386.920
331695.860,7382386.900
331696.330,7382387.320
331928.550,7382387.320
331928.850,7382387.050
331929.110,7382386.930
332025.970,7382387.260
332025.670,7382387.200
332115.700,7382387.300
332115.950,7382387.140
332116.010,7382387.200
331688.150,7382387.790
331689.820,7382387.460
331689.990,7382387.630
331690.550,7382387.560
331690.220,7382387.390
331690.400,7382387.630
331690.090,7382387.770
331690.090,7382387.840
331690.900,7382387.630
331695.330,7382387.690
331695.810,7382387.520
331696.610,7382387.390
331759.170,7382387.880
331816.010,7382387.590
331816.310,7382387.750
331928.780,7382387.820
331929.220,7382387.740
332026.300,7382387.560
332116.600,7382387.440
332116.730,7382387.620
331617.200,7382388.250
331617.640,7382388.240
331689.300,7382388.260
331689.770,7382388.070
331689.820,7382387.900
331689.820,7382388.190
331690.080,7382387.980
331695.660,7382388.270
331759.670,7382388.140
331816.670,7382387.950
331929.110,7382388.120
331929.080,7382387.900
332025.450,7382388.350
332025.670,7382388.360
332116.460,7382388.020
332116.620,7382387.950
332116.720,7382387.940
332117.280,7382388.090
331617.830,7382388.840
331689.890,7382388.760
331690.220,7382388.460
331691.020,7382388.420
331695.730,7382388.680
331759.290,7382388.850
331816.460,7382388.410
331817.020,7382388.480
331816.840,7382388.770
331929.460,7382388.870
331929.430,7382388.820
331929.080,7382388.770
332025.710,7382388.520
332026.490,7382388.400
332026.640,7382388.690
332117.800,7382388.570
332118.060,7382388.750
332117.720,7382388.750
332118.080,7382388.610
331617.550,7382389.170
331618.260,7382388.980
331689.730,7382389.140
331690.560,7382389.200
331695.960,7382388.950
331696.150,7382389.170
331781.060,7382388.970
331780.990,7382389.210
331781.110,7382389.020
331816.570,7382388.950
331816.230,7382388.970
331816.900,7382389.100
331817.000,7382389.280
331817.280,7382389.250
331929.480,7382389.360
331929.450,7382388.910
331929.590,7382389.100
332026.410,7382389.320
332026.740,7382389.260
332118.050,7382388.900
332118.950,7382389.150
331618.390,7382389.670
331760.010,7382389.760
331760.410,7382389.570
331779.780,7382389.580
331780.270,7382389.560
331816.710,7382389.880
331816.840,7382389.390
331817.350,7382389.430
331929.290,7382389.760
332025.270,7382389.720
332025.720,7382389.830
332026.100,7382389.650
332026.390,7382389.500
332118.700,7382389.660
332118.740,7382389.580
332119.140,7382389.690
332119.080,7382389.580
332120.810,7382389.450
332120.870,7382389.600
331618.670,7382390.320
331690.720,7382390.240
331761.140,7382389.980
331817.000,7382390.210
331817.230,7382390.090
331929.810,7382389.990
331929.660,7382390.040
332025.880,7382390.190
332026.030,7382390.210
332026.260,7382390.380
332118.750,7382390.260
332119.680,7382390.350
332120.290,7382390.100
332120.080,7382390.340
332121.700,7382390.310
331618.770,7382390.750
331619.250,7382390.690
331691.990,7382390.740
331760.740,7382390.590
331760.750,7382390.790
331761.190,7382390.500
331816.940,7382390.420
331817.330,7382390.880
331929.800,7382390.850
331929.660,7382390.550
332117.770,7382390.790
332118.580,7382390.760
332119.750,7382390.450
332120.150,7382390.550
332120.200,7382390.470
332120.630,7382390.670
332120.990,7382390.830
332120.640,7382390.670
331690.690,7382390.950
331691.000,7382391.380
331761.030,7382390.930
331761.730,7382391.340
331817.290,7382391.120
331817.310,7382390.910
331817.790,7382391.050
331929.840,7382390.930
332025.740,7382390.940
332120.530,7382391.190
332120.380,7382391.210
332120.150,7382391.150
332120.760,7382391.150
332120.950,7382391.190
332120.840,7382391.380
332120.600,7382391.320
332121.290,7382391.340
332121.910,7382391.110
332121.680,7382391.380
331619.000,7382391.430
331692.150,7382391.610
331692.750,7382391.440
331760.950,7382391.750
331761.250,7382391.640
331817.420,7382391.760
331817.140,7382391.780
331817.740,7382391.680
331817.630,7382391.480
331930.060,7382391.430
331929.990,7382391.390
331930.110,7382391.480
332026.170,7382391.840
332026.360,7382391.850
332026.700,7382391.640
332118.350,7382391.730
332119.110,7382391.560
332119.560,7382391.500
332119.310,7382391.670
332119.750,7382391.400
332119.770,7382391.590
332120.190,7382391.400
332120.150,7382391.800
332121.070,7382391.520
332121.320,7382391.530
332121.630,7382391.490
332123.530,7382391.480
331619.770,7382392.130
331619.800,7382392.120
331691.130,7382392.060
331761.750,7382392.020
331817.160,7382391.930
331817.430,7382392.150
331817.250,7382391.920
331817.780,7382392.120
331930.070,7382392.030
331929.740,7382392.350
331930.250,7382392.370
332026.520,7382392.150
332117.060,7382392.270
332117.400,7382392.260
332117.790,7382392.320
332118.110,7382392.090
332118.650,7382392.110
332119.070,7382392.050
332119.440,7382392.250
332119.500,7382392.080
332119.370,7382392.270
332120.040,7382391.970
332119.710,7382392.080
332119.990,7382392.060
332120.300,7382392.010
332121.990,7382392.070
332122.220,7382392.210
332123.690,7382392.160
332123.680,7382391.910
331619.670,7382392.710
331619.880,7382392.540
331619.810,7382392.860
331620.260,7382392.820
331761.570,7382392.610
331817.400,7382392.730
331817.300,7382392.750
331817.080,7382392.420
331929.920,7382392.770
331930.260,7382392.430
331930.330,7382392.460
332110.730,7382392.700
332110.670,7382392.670
332115.440,7382392.880
332119.700,7382392.480
332119.990,7382392.790
332121.970,7382392.420
332122.490,7382392.830
332122.910,7382392.820
332122.650,7382392.430
332123.770,7382392.470
331619.820,7382393.110
331620.420,7382392.950
331692.010,7382393.360
331761.960,7382392.960
331762.420,7382393.000
331816.930,7382392.930
331817.270,7382393.230
331817.240,7382392.910
331817.760,7382392.910
331817.640,7382392.890
331930.560,7382393.270
332108.880,7382393.330
332108.750,7382393.270
332109.830,7382392.990
332109.580,7382393.150
332110.140,7382392.970
332110.580,7382393.190
332110.870,7382393.060
332114.420,7382393.290
332114.910,7382393.070
332115.190,7382392.890
332118.790,7382392.970
332118.880,7382393.270
332122.180,7382392.930
332122.570,7382393.030
332122.900,7382393.230
331620.670,7382393.710
331692.690,7382393.660
331693.470,7382393.600
331762.090,7382393.600
331762.840,7382393.670
331817.570,7382393.650
331817.780,7382393.490
331818.060,7382393.400
331930.020,7382393.630
331930.570,7382393.680
331930.520,7382393.650
332026.780,7382393.470
332026.620,7382393.510
332106.660,7382393.860
332110.290,7382393.860
332110.880,7382393.850
332111.380,7382393.840
332111.400,7382393.880
332111.760,7382393.830
332112.230,7382393.760
332112.370,7382393.550
332112.600,7382393.810
332113.110,7382393.640
332113.530,7382393.600
332118.410,7382393.670
332118.260,7382393.610
332120.640,7382393.590
332123.490,7382393.440
332123.530,7382393.730
332123.150,7382393.510
332124.310,7382393.880
331800.020,7382394.140
331799.810,7382394.140
331800.400,7382393.980
331800.420,7382393.960
331800.340,7382394.180
331817.570,7382394.360
331817.790,7382394.270
331817.650,7382394.110
331818.110,7382394.360
331930.320,7382394.360
332106.480,7382394.000
332109.350,7382394.360
332109.760,7382394.110
332110.870,7382394.120
332110.880,7382393.980
332110.640,7382393.910
332111.160,7382394.290
332121.900,7382394.140
332124.010,7382394.160
332124.810,7382394.210
332124.580,7382394.280
332124.920,7382394.100
331620.880,7382394.630
331620.820,7382394.500
331692.540,7382394.490
331692.700,7382394.630
331763.290,7382394.820
331800.710,7382394.590
331817.730,7382394.420
331817.860,7382394.440
331930.760,7382394.670
331930.670,7382394.790
332027.740,7382394.470
332103.640,7382394.460
332104.320,7382394.530
332107.620,7382394.830
332108.500,7382394.630
332109.070,7382394.820
332108.630,7382394.690
332109.460,7382394.400
332109.960,7382394.690
332109.580,7382394.780
332110.080,7382394.770
332110.220,7382394.400
332110.860,7382394.440
332110.910,7382394.470
332110.880,7382394.450
332110.900,7382394.740
332111.260,7382394.550
332122.760,7382394.730
332124.790,7382394.820
332125.260,7382394.730
331620.690,7382394.950
331621.530,7382395.160
331621.150,7382395.370
331621.520,7382395.150
331621.310,7382395.310
331762.960,7382395.360
331763.900,7382395.060
331800.980,7382395.060
331818.290,7382395.190
331818.300,7382395.070
331930.410,7382395.070
331930.330,7382395.370
331930.880,7382394.980
331931.040,7382395.040
332027.820,7382395.210
332098.840,7382395.140
332099.400,7382395.130
332099.340,7382395.130
332101.190,7382395.340
332102.840,7382394.940
332102.630,7382395.000
332105.120,7382395.300
332106.450,7382395.130
332106.880,7382395.040
332108.040,7382395.200
332108.230,7382394.980
332122.580,7382395.110
332125.530,7382395.020
332125.930,7382395.340
331621.520,7382395.880
331677.620,7382395.420
331678.030,7382395.760
331677.960,7382395.870
331764.250,7382395.460
331800.540,7382395.580
331800.670,7382395.560
331930.760,7382395.450
332099.500,7382395.490
332099.600,7382395.760
332099.640,7382395.410
332099.720,7382395.450
332100.260,7382395.780
332100.640,7382395.550
332104.020,7382395.670
332105.930,7382395.690
332105.700,7382395.400
332106.210,7382395.680
332106.110,7382395.610
332107.360,7382395.490
332123.730,7382395.520
332125.990,7382395.600
332126.380,7382395.760
332126.600,7382395.460
331621.670,7382396.170
331622.230,7382396.180
331677.920,7382396.080
331678.280,7382396.280
331764.040,7382395.920
331763.890,7382396.130
331764.370,7382396.300
331817.840,7382396.090
331818.500,7382396.010
331818.160,7382396.320
331930.860,7382396.140
331931.140,7382396.020
331931.140,7382396.090
332027.460,7382396.140
332097.680,7382396.180
332098.960,7382395.930
332098.980,7382395.930
332099.360,7382395.920
332099.170,7382395.920
332100.020,7382396.150
332099.600,7382395.920
332099.950,7382395.940
332099.700,7382395.910
332100.090,7382396.270
332100.160,7382396.300
332101.210,7382396.290
332103.970,7382395.910
332103.980,7382395.940
332104.400,7382396.170
332104.900,7382395.920
331621.830,7382396.460
331621.930,7382396.510
331621.950,7382396.500
331622.320,7382396.730
331622.190,7382396.870
331678.250,7382396.590
331764.110,7382396.570
331817.830,7382396.530
331818.570,7382396.500
331818.300,7382396.750
331931.020,7382396.420
331930.820,7382396.660
332095.830,7382396.710
332096.370,7382396.530
332096.920,7382396.560
332100.000,7382396.810
332099.580,7382396.620
332099.660,7382396.690
332099.900,7382396.640
332100.920,7382396.650
332101.210,7382396.650
332101.240,7382396.630
332101.310,7382396.600
332101.590,7382396.870
332102.050,7382396.690
332102.780,7382396.560
331621.910,7382397.070
331622.270,7382396.900
331622.660,7382396.910
331695.820,7382397.240
331764.490,7382397.020
331817.590,7382397.210
331818.070,7382397.000
331818.040,7382397.150
331818.260,7382397.190
331818.400,7382397.180
331818.810,7382397.000
331818.680,7382397.310
331930.980,7382397.360
331931.420,7382397.220
331931.410,7382397.260
331931.090,7382396.890
332028.100,7382397.010
332094.020,7382397.020
332094.080,7382396.980
332097.180,7382397.260
332098.310,7382397.300
332098.770,7382397.200
332100.230,7382397.230
332100.300,7382397.210
332100.370,7382397.270
332105.100,7382396.980
331622.330,7382397.470
331622.660,7382397.590
331695.780,7382397.550
331696.280,7382397.600
331764.530,7382397.770
331764.610,7382397.430
331818.440,7382397.530
331819.660,7382397.870
332091.860,7382397.560
332092.370,7382397.450
332095.390,7382397.790
332096.810,7382397.750
332097.390,7382397.570
332097.740,7382397.590
332098.480,7382397.500
332098.430,7382397.390
332098.770,7382397.490
332098.710,7382397.490
332099.800,7382397.460
332099.800,7382397.480
332099.810,7382397.470
332099.820,7382397.470
332099.850,7382397.440
332099.750,7382397.440
332099.890,7382397.450
332100.290,7382397.510
331623.330,7382398.330
331696.530,7382398.210
331818.860,7382398.060
331819.370,7382398.020
331930.980,7382397.930
331931.490,7382398.110
331931.480,7382398.320
332027.780,7382397.960
332028.490,7382398.240
332088.530,7382398.300
332094.080,7382398.230
332095.180,7382398.270
332096.110,7382398.120
332097.100,7382398.040
332100.390,7382398.280
331696.790,7382398.480
331765.120,7382398.860
331818.360,7382398.530
331818.860,7382398.520
331818.740,7382398.820
331818.730,7382398.740
331931.250,7382398.880
331931.630,7382398.660
331931.740,7382398.580
331931.670,7382398.500
331931.740,7382398.700
332028.030,7382398.800
332028.180,7382398.540
332028.710,7382398.440
332086.080,7382398.790
332087.550,7382398.580
332091.940,7382398.690
332092.750,7382398.660
331623.480,7382399.360
331623.710,7382399.160
331623.850,7382399.130
331765.540,7382399.150
331765.830,7382398.950
331818.640,7382399.160
331931.910,7382399.380
331931.740,7382399.250
332028.720,7382399.190
332090.970,7382399.090
331623.550,7382399.440
331623.460,7382399.430
331624.050,7382399.810
331623.900,7382399.590
331696.170,7382399.720
331765.380,7382399.820
331931.520,7382399.700
331931.820,7382399.660
331931.820,7382399.530
332028.370,7382399.560
332081.790,7382399.800
332082.560,7382399.470
332082.870,7382399.400
332083.550,7382399.530
332087.520,7382399.700
332088.050,7382399.700
332088.120,7382399.720
332089.850,7382399.430
331623.840,7382399.990
331624.140,7382400.380
331624.180,7382400.220
331696.710,7382400.020
331697.640,7382400.220
331766.590,7382399.960
331819.260,7382400.050
331931.810,7382399.990
332080.820,7382400.060
332081.040,7382400.190
332082.190,7382400.020
332082.840,7382399.980
332085.590,7382400.380
332085.730,7382400.350
332086.540,7382399.980
332086.280,7382400.080
332087.090,7382400.130
331624.080,7382400.720
331624.530,7382400.580
331624.620,7382400.560
331696.730,7382400.640
331696.740,7382400.470
331697.560,7382400.430
331697.870,7382400.690
331765.970,7382400.740
331818.720,7382400.750
331819.280,7382400.750
331819.410,7382400.640
331932.060,7382400.780
331932.090,7382400.440
332029.050,7382400.870
332083.210,7382400.550
332084.030,7382400.700
332083.770,7382400.790
332084.000,7382400.530
332083.580,7382400.400
332084.190,7382400.710
332085.060,7382400.570
332084.740,7382400.570
331766.600,7382401.140
331819.390,7382400.910
331819.680,7382401.050
331932.120,7382401.040
332029.070,7382401.320
332075.430,7382401.190
332075.670,7382401.280
332077.260,7382401.030
332080.840,7382401.330
332081.500,7382401.380
332081.310,7382401.170
332081.610,7382401.350
332083.020,7382401.340
332083.140,7382401.280
332083.500,7382401.320
331610.920,7382401.680
331625.050,7382401.750
331766.390,7382401.670
331766.660,7382401.530
331818.820,7382401.410
331818.890,7382401.470
331819.550,7382401.460
331819.270,7382401.570
331819.290,7382401.590
331931.660,7382401.530
331932.530,7382401.590
331932.260,7382401.880
331932.310,7382401.480
332029.190,7382401.680
332071.020,7382401.760
332070.670,7382401.680
332079.090,7382401.790
332079.800,7382401.830
332080.240,7382401.760
332083.340,7382401.400
332083.320,7382401.450
331611.060,7382402.010
331611.630,7382402.250
331625.270,7382402.370
331698.450,7382402.250
331698.620,7382402.060
331766.990,7382401.930
331819.720,7382402.300
331932.570,7382402.080
331932.400,7382402.210
332028.070,7382402.070
332028.790,7382402.210
332029.320,7382401.900
332070.540,7382402.210
332070.910,7382402.330
332071.320,7382402.230
332076.270,7382402.320
332076.900,7382402.010
332077.210,7382402.280
332077.680,7382402.270
332077.660,7382402.280
332078.970,7382401.970
332079.490,7382401.980
331611.970,7382402.720
331611.710,7382402.580
331625.490,7382402.690
331625.750,7382402.740
331696.850,7382402.580
331698.420,7382402.610
331698.710,7382402.570
331766.800,7382402.400
331767.370,7382402.760
331767.370,7382402.640
331819.400,7382402.640
331819.830,7382402.800
331932.270,7382402.390
332029.460,7382402.590
332069.070,7382402.730
332070.390,7382402.420
332070.870,7382402.740
332070.580,7382402.560
332071.100,7382402.640
332071.400,7382402.650
331697.210,7382402.990
331698.250,7382403.170
331767.780,7382403.310
331819.530,7382403.310
331819.810,7382403.250
331932.060,7382403.110
331932.800,7382403.260
331932.720,7382402.940
331932.610,7382403.190
331932.690,7382403.200
332028.340,7382403.190
332029.320,7382403.060
332068.140,7382403.090
332071.070,7382402.920
332070.860,7382403.340
332071.100,7382403.300
332071.130,7382403.110
332071.220,7382403.040
332071.970,7382403.360
332071.710,7382403.320
332071.580,7382403.340
332072.810,7382403.270
331625.870,7382403.620
331626.300,7382403.660
331698.160,7382403.600
331767.440,7382403.590
331768.060,7382403.810
331768.120,7382403.550
331820.060,7382403.450
331932.530,7382403.730
331932.660,7382403.690
332028.750,7382403.710
332066.320,7382403.610
332066.690,7382403.610
332070.960,7382403.420
332071.190,7382403.460
332071.550,7382403.790
332071.430,7382403.590
332071.440,7382403.740
332071.590,7382403.650
332072.000,7382403.420
332071.640,7382403.700
332072.900,7382403.430
331698.130,7382404.130
331768.040,7382404.150
331768.290,7382404.040
331768.960,7382404.280
331819.380,7382404.040
331819.140,7382404.300
331819.980,7382404.020
331819.700,7382403.960
331819.710,7382404.240
331932.350,7382404.140
331932.930,7382404.260
332028.830,7382404.340
332029.170,7382404.240
332029.680,7382403.940
332062.530,7382404.190
332062.450,7382404.370
332063.300,7382404.360
332064.660,7382404.050
332065.740,7382403.890
332068.730,7382404.230
332069.040,7382404.240
332069.140,7382404.230
332069.250,7382404.340
332069.630,7382403.950
332070.080,7382404.170
332071.310,7382403.980
332071.450,7382403.920
332071.690,7382404.000
332071.790,7382403.900
332137.530,7382403.960
332137.740,7382404.150
331626.380,7382404.840
331699.440,7382404.400
331768.070,7382404.490
331768.420,7382404.550
331768.510,7382404.600
331768.820,7382404.760
331819.160,7382404.410
331819.450,7382404.420
331819.870,7382404.830
331820.350,7382404.850
331820.090,7382404.770
331932.490,7382404.540
331932.820,7382404.470
331933.040,7382404.390
331933.170,7382404.480
332028.370,7382404.860
332028.730,7382404.840
332029.300,7382404.800
332061.820,7382404.660
332062.150,7382404.600
332062.930,7382404.420
332067.490,7382404.770
332067.200,7382404.710
332068.260,7382404.460
332068.400,7382404.500
332068.590,7382404.640
332069.240,7382404.420
332137.530,7382404.810
332137.600,7382404.630
332137.640,7382404.800
331627.010,7382405.200
331700.180,7382405.340
331768.420,7382405.130
331768.410,7382405.100
331768.640,7382405.080
331768.760,7382405.330
331819.670,7382405.300
331820.120,7382405.330
331932.030,7382405.300
331932.450,7382405.170
331932.630,7382404.980
331933.220,7382405.020
332028.280,7382405.090
332029.040,7382404.900
332029.080,7382405.380
332029.970,7382405.180
332057.550,7382405.290
332057.900,7382405.290
332058.490,7382405.280
332058.250,7382405.200
332059.140,7382405.300
332059.380,7382405.150
332062.950,7382405.210
332063.170,7382405.260
332064.010,7382405.350
332064.550,7382405.240
332064.250,7382405.190
332064.970,7382405.140
332065.420,7382405.130
332065.520,7382405.180
332065.680,7382405.240
332066.490,7382404.950
332066.380,7382405.010
332066.610,7382404.950
331627.060,7382405.820
331626.980,7382405.560
331627.170,7382405.700
331627.510,7382405.760
331627.610,7382405.840
331700.040,7382405.640
331700.150,7382405.750
331768.320,7382405.680
331768.410,7382405.730
331768.580,7382405.810
331768.610,7382405.750
331768.720,7382405.710
331819.930,7382405.530
331820.480,7382405.520
331820.330,7382405.690
331820.590,7382405.770
331929.760,7382405.760
331929.700,7382405.880
331930.330,7382405.780
331931.060,7382405.480
331930.860,7382405.760
331930.640,7382405.760
331931.530,7382405.720
331931.310,7382405.680
331931.980,7382405.670
331931.830,7382405.570
331932.080,7382405.460
331933.300,7382405.660
331933.130,7382405.650
332028.220,7382405.430
332029.460,7382405.640
332055.380,7382405.820
332056.100,7382405.720
332057.860,7382405.390
332062.100,7382405.710
332062.330,7382405.750
332062.820,7382405.830
332062.760,7382405.720
332063.480,7382405.550
332063.130,7382405.720
332063.700,7382405.680
332064.650,7382405.420
332138.850,7382405.740
331613.990,7382406.170
331626.940,7382405.970
331627.650,7382406.200
331627.740,7382406.170
331698.850,7382406.180
331699.570,7382406.010
331769.480,7382405.960
331819.740,7382406.160
331820.240,7382405.940
331928.890,7382405.890
331929.410,7382406.170
332028.850,7382406.050
332030.270,7382406.090
332052.500,7382406.260
332052.090,7382406.340
332052.870,7382406.200
332052.920,7382406.290
332053.230,7382406.260
332055.190,7382405.990
332059.400,7382406.230
332059.950,7382406.100
332060.200,7382406.320
332060.300,7382405.920
332061.050,7382406.040
332060.740,7382406.200
332061.470,7382406.030
332061.700,7382406.060
332062.250,7382405.980
332063.020,7382405.950
332063.100,7382405.940
332063.230,7382406.050
332063.140,7382405.900
332063.380,7382406.170
332063.280,7382406.090
332063.600,7382406.200
332063.860,7382406.320
332064.080,7382406.280
332139.150,7382405.930
332139.410,7382406.310
331614.380,7382406.800
331626.660,7382406.840
331627.480,7382406.820
331627.500,7382406.460
331628.000,7382406.600
331766.850,7382406.660
331768.120,7382406.870
331770.230,7382406.700
331776.010,7382406.860
331820.170,7382406.780
331933.330,7382406.800
331933.410,7382406.710
332028.730,7382406.550
332050.420,7382406.850
332055.890,7382406.790
332056.640,7382406.850
332057.870,7382406.860
332058.260,7382406.490
332058.740,7382406.550
332059.600,7382406.510
332060.100,7382406.450
332063.980,7382406.390
332064.490,7382406.880
332140.190,7382406.570
331614.180,7382407.150
331626.650,7382407.040
331627.950,7382406.990
